Decade,Century,Tried,Deaths,City_old,City,Region,Country,Longitude,Latitude,Part of Europe
1590,1500,3,2,Uberherrn,Saarland,Saarland,Germany,6.70061,49.2392,Western Europe
1590,1500,10,9,Homburg,Saarland,Saarland,Germany,7.33984,49.3296,Western Europe
1600,1600,5,3,Rehlingen-Siersburg,Saarland,Saarland,Germany,6.66652,49.3604,Western Europe
1600,1600,10,3,Merzig,Saarland,Saarland,Germany,6.64378,49.449,Western Europe
1600,1600,12,9,Wallerfangen,Saarland,Saarland,Germany,6.71283,49.3276,Western Europe
1600,1600,3,2,Uberherrn,Saarland,Saarland,Germany,6.70061,49.2392,Western Europe
1600,1600,10,9,Homburg,Saarland,Saarland,Germany,7.33984,49.3296,Western Europe
1610,1600,5,3,Rehlingen-Siersburg,Saarland,Saarland,Germany,6.66652,49.3604,Western Europe
1610,1600,10,3,Merzig,Saarland,Saarland,Germany,6.64378,49.449,Western Europe
1610,1600,12,9,Wallerfangen,Saarland,Saarland,Germany,6.71283,49.3276,Western Europe
1610,1600,3,2,Uberherrn,Saarland,Saarland,Germany,6.70061,49.2392,Western Europe
1610,1600,10,9,Homburg,Saarland,Saarland,Germany,7.33984,49.3296,Western Europe
1620,1600,5,3,Rehlingen-Siersburg,Saarland,Saarland,Germany,6.66652,49.3604,Western Europe
1620,1600,10,3,Merzig,Saarland,Saarland,Germany,6.64378,49.449,Western Europe
1620,1600,12,9,Wallerfangen,Saarland,Saarland,Germany,6.71283,49.3276,Western Europe
1620,1600,3,2,Uberherrn,Saarland,Saarland,Germany,6.70061,49.2392,Western Europe
1620,1600,10,9,Homburg,Saarland,Saarland,Germany,7.33984,49.3296,Western Europe
1630,1600,5,3,Rehlingen-Siersburg,Saarland,Saarland,Germany,6.66652,49.3604,Western Europe
1630,1600,10,3,Merzig,Saarland,Saarland,Germany,6.64378,49.449,Western Europe
1630,1600,12,9,Wallerfangen,Saarland,Saarland,Germany,6.71283,49.3276,Western Europe
1630,1600,3,2,Uberherrn,Saarland,Saarland,Germany,6.70061,49.2392,Western Europe
1630,1600,10,9,Homburg,Saarland,Saarland,Germany,7.33984,49.3296,Western Europe
1450,1400,1,0,Reimerswaal,Reimerswaal,Zeeland,Netherlands,4.15445,51.41,Western Europe
1520,1500,1,0,Veere,Veere,Zeeland,Netherlands,3.66601,51.5483,Western Europe
1540,1500,1,1,Vlissingen,Vlissingen,Zeeland,Netherlands,3.57091,51.4537,Western Europe
1540,1500,1,0,Veere,Veere,Zeeland,Netherlands,3.66601,51.5483,Western Europe
1560,1500,1,0,Vlissingen,Vlissingen,Zeeland,Netherlands,3.57091,51.4537,Western Europe
1560,1500,1,1,Veere,Veere,Zeeland,Netherlands,3.66601,51.5483,Western Europe
1590,1500,1,0,Middelburg,Middelburg,Zeeland,Netherlands,3.611,51.4988,Western Europe
1590,1500,1,0,Domburg,Veere,Zeeland,Netherlands,3.49986,51.5635,Western Europe
1590,1500,1,0,Ouwerkerk,Schouwen-Duiveland,Zeeland,Netherlands,3.98342,51.626,Western Europe
1600,1600,1,0,Zierikzee,Schouwen-Duiveland,Zeeland,Netherlands,3.9185,51.6501,Western Europe
1600,1600,1,0,Zierikzee,Schouwen-Duiveland,Zeeland,Netherlands,3.9185,51.6501,Western Europe
1610,1600,2,0,Goes,Goes,Zeeland,Netherlands,3.89113,51.5046,Western Europe
1610,1600,1,0,Breskens,Sluis,Zeeland,Netherlands,3.55588,51.3945,Western Europe
1620,1600,1,0,Middelburg,Middelburg,Zeeland,Netherlands,3.611,51.4988,Western Europe
1640,1600,1,0,Borssele,Borsele,Zeeland,Netherlands,3.73367,51.4257,Western Europe
1640,1600,1,0,Hoek,Terneuzen,Zeeland,Netherlands,3.78072,51.3117,Western Europe
1650,1600,1,0,Sluis,Sluis,Zeeland,Netherlands,3.38792,51.3087,Western Europe
1650,1600,1,0,Middelburg,Middelburg,Zeeland,Netherlands,3.611,51.4988,Western Europe
1650,1600,1,0,Middelburg,Middelburg,Zeeland,Netherlands,3.611,51.4988,Western Europe
1650,1600,1,0,Sint-Maartensdijk,Tholen,Zeeland,Netherlands,4.07672,51.5491,Western Europe
1650,1600,1,0,Scherpenisse,Tholen,Zeeland,Netherlands,4.10403,51.5463,Western Europe
1660,1600,1,0,Sint-Maartensdijk,Tholen,Zeeland,Netherlands,4.07672,51.5491,Western Europe
1660,1600,1,0,Scherpenisse,Tholen,Zeeland,Netherlands,4.10403,51.5463,Western Europe
1660,1600,1,0,Middelburg,Middelburg,Zeeland,Netherlands,3.611,51.4988,Western Europe
1660,1600,1,0,Biervliet,Terneuzen,Zeeland,Netherlands,3.6856,51.3286,Western Europe
1660,1600,1,0,Scherpenisse,Tholen,Zeeland,Netherlands,4.10403,51.5463,Western Europe
1670,1600,1,0,Hoek,Terneuzen,Zeeland,Netherlands,3.78072,51.3117,Western Europe
1680,1600,2,0,Sint-Maartensdijk,Tholen,Zeeland,Netherlands,4.07672,51.5491,Western Europe
1680,1600,1,0,Borssele,Borsele,Zeeland,Netherlands,3.73367,51.4257,Western Europe
1680,1600,1,0,Middelburg,Middelburg,Zeeland,Netherlands,3.611,51.4988,Western Europe
1710,1700,3,0,Goes,Goes,Zeeland,Netherlands,3.89113,51.5046,Western Europe
1720,1700,1,0,Hoek,Terneuzen,Zeeland,Netherlands,3.78072,51.3117,Western Europe
1830,1800,1,0,Sint-Annaland,Tholen,Zeeland,Netherlands,4.10332,51.5999,Western Europe
1850,1800,1,0,Vrouwenpolder,Veere,Zeeland,Netherlands,3.61875,51.5773,Western Europe
1480,1400,1,0,Baden,Baden,Aargau,Switzerland,8.30809,47.47288,Western Europe
1350,1300,1,0,Strassburg,Bas-Rhin,Alsace,France,7.752111,48.573405,Western Europe
1350,1300,2,0,Strassburg,Bas-Rhin,Alsace,France,7.752111,48.573405,Western Europe
1450,1400,1,1,Strassburg,Bas-Rhin,Alsace,France,7.752111,48.573405,Western Europe
1470,1400,1,1,Schlettstadt,Bas-Rhin,Alsace,France,7.454241,48.259386,Western Europe
1320,1300,3,1,Agen,Lot-et-Garonne,Aquitaine,France,0.616363,44.203142,Western Europe
1390,1300,1,0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1440,1400,1,1,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1450,1400,1,0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1450,1400,11,7,Marmande,Lot-et-Garonne,Aquitaine,France,0.159869,44.500484,Western Europe
1470,1400,1,0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1480,1400,1,0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1480,1400,1,0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1490,1400,1,0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1490,1400,1,0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1490,1400,1,0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1490,1400,1,0,Bearn,Pyrenees-Atlantiques,Aquitaine,France,-0.2136437,43.1350202,Western Europe
1390,1300,1,1,Le Puy-en-Velay,Haute-Loire,Auvergne,France,3.882936,45.042768,Western Europe
1320,1300,1,1,Ehingen,Tubingen,Baden-Wurttemberg,Germany,9.723611,48.283333,Western Europe
1430,1400,1,1,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.1732384,47.6779496,Western Europe
1440,1400,1,1,Heidelberg,Karlsruhe,Baden-Wurttemberg,Germany,8.6724335,49.3987524,Western Europe
1450,1400,1,0,Ettenheim,Freiburg,Baden-Wurttemberg,Germany,7.8138072,48.2565786,Western Europe
1450,1400,3,1,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.1732384,47.6779496,Western Europe
1450,1400,1,1,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.1732384,47.6779496,Western Europe
1470,1400,1,0,Heidelberg,Karlsruhe,Baden-Wurttemberg,Germany,8.6724335,49.3987524,Western Europe
1480,1400,40,0,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.1732384,47.6779496,Western Europe
1480,1400,8,2,Ravensburg,Tubingen,Baden-Wurttemberg,Germany,9.6121303,47.7782704,Western Europe
1490,1400,2,0,Pforzheim,Karlsruhe,Baden-Wurttemberg,Germany,8.6946286,48.8921862,Western Europe
1490,1400,1,0,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.1732384,47.6779496,Western Europe
1490,1400,1,1,Konstanz,Freiburg,Baden-Wurttemberg,Germany,9.1732384,47.6779496,Western Europe
1480,1400,1,1,Liestal,Liestal,Basel-Landschaft,Switzerland,7.7395731,47.481606,Western Europe
1390,1300,1,0,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Western Europe
1400,1400,1,0,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Western Europe
1410,1400,1,0,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Western Europe
1410,1400,2,0,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Western Europe
1430,1400,1,0,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Western Europe
1450,1400,1,0,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Western Europe
1450,1400,1,1,Basel,Basel,Basel-Stadt,Switzerland,7.5975507,47.5674422,Western Europe
1300,1300,1,0,Nurnberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1340,1300,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1340,1300,1,0,Augsburg,Schwaben,Bayern,Germany,10.89779,48.3705449,Western Europe
1370,1300,1,0,Augsburg,Schwaben,Bayern,Germany,10.89779,48.3705449,Western Europe
1380,1300,1,0,Augsburg,Schwaben,Bayern,Germany,10.89779,48.3705449,Western Europe
1390,1300,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1400,1400,2,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1410,1400,1,0,Landshut,Niederbayern,Bayern,Germany,12.146853,48.544192,Western Europe
1420,1400,1,0,Bamberg,Oberfranken,Bayern,Germany,10.902764,49.898814,Western Europe
1420,1400,1,0,Kempten,Schwaben,Bayern,Germany,10.315783,47.72857,Western Europe
1430,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1430,1400,1,1,Straubing,Niederbayern,Bayern,Germany,12.5801538,48.8777333,Western Europe
1430,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1440,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1440,1400,3,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1450,1400,1,0,Regensburg,Oberpfalz,Bayern,Germany,12.1016236,49.0134297,Western Europe
1460,1400,3,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1460,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1460,1400,1,0,Augsburg,Schwaben,Bayern,Germany,10.89779,48.3705449,Western Europe
1470,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1470,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1470,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1470,1400,1,0,Nordlingen,Schwaben,Bayern,Germany,10.4894906,48.8508157,Western Europe
1480,1400,2,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1480,1400,1,1,Regensburg,Oberpfalz,Bayern,Germany,12.1016236,49.0134297,Western Europe
1480,1400,1,0,Nuremberg,Mittelfranken,Bayern,Germany,11.07675,49.45203,Western Europe
1490,1400,1,1,Holzkirchen,Oberbayern,Bayern,Germany,11.6997577,47.8810573,Western Europe
1390,1300,1,1,Berlin,Berlin,Berlin,Germany,13.404954,52.5200066,Western Europe
1400,1400,1,1,Berlin,Berlin,Berlin,Germany,13.404954,52.5200066,Western Europe
1420,1400,1,1,Berlin,Berlin,Berlin,Germany,13.404954,52.5200066,Western Europe
1440,1400,2,2,Berlin,Berlin,Berlin,Germany,13.404954,52.5200066,Western Europe
1440,1400,1,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1450,1400,1,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1460,1400,1,0,Biel,Biel,Bern,Switzerland,7.2437727,47.1401866,Western Europe
1460,1400,1,1,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1460,1400,1,0,Biel,Biel,Bern,Switzerland,7.2437727,47.1401866,Western Europe
1470,1400,1,1,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1470,1400,1,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1470,1400,2,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1470,1400,14,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1470,1400,1,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1470,1400,1,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1480,1400,1,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1480,1400,1,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1480,1400,1,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1480,1400,1,0,Bern,Bern,Bern,Switzerland,7.4446085,46.9479222,Western Europe
1430,1400,1,0,Autun,Saone-et-Loire,Bourgogne,France,4.301565,46.950914,Western Europe
1430,1400,1,1,Macon,Saone-et-Loire,Bourgogne,France,4.828731,46.3068839,Western Europe
1450,1400,1,0,Chalon-sur-Saone,Saone-et-Loire,Bourgogne,France,4.853947,46.780764,Western Europe
1470,1400,1,1,Macon,Saone-et-Loire,Bourgogne,France,4.828731,46.3068839,Western Europe
1480,1400,1,1,Macon,Saone-et-Loire,Bourgogne,France,4.828731,46.3068839,Western Europe
1480,1400,1,1,Macon,Saone-et-Loire,Bourgogne,France,4.828731,46.3068839,Western Europe
1330,1300,14,14,Angermunde,Brandenburg,Brandenburg,Germany,13.996593,53.014542,Western Europe
1380,1300,5,0,Prenzlau,Brandenburg,Brandenburg,Germany,13.8633409,53.3173433,Western Europe
1380,1300,1,0,Brussels,Bruxelles,Bruxelles,Belgium,4.35171,50.85034,Western Europe
1430,1400,1,0,Barcelona,Barcelona,Cataluna,Spain,2.1734035,41.3850639,Southern Europe
1430,1400,1,0,Barcelona,Barcelona,Cataluna,Spain,2.1734035,41.3850639,Southern Europe
1450,1400,1,1,Vic,Barcelona,Cataluna,Spain,2.2544335,41.9304373,Southern Europe
1300,1300,1,0,Troyes,Aube,Champagne-Ardenne,France,4.0744009,48.2973451,Western Europe
1310,1300,1,0,Chalons-sur-Marne,Marne,Champagne-Ardenne,France,4.363073,48.956682,Western Europe
1330,1300,6,0,Langres,Haute-Marne,Champagne-Ardenne,France,5.334297,47.86683,Western Europe
1450,1400,1,1,Ferrara,Ferrara,Emilia-Romagna,Italy,11.619787,44.8381237,Southern Europe
1460,1400,1,0,Bologna,Bologna,Emilia-Romagna,Italy,11.3426163,44.494887,Southern Europe
1490,1400,1,0,Modena,Modena,Emilia-Romagna,Italy,10.9200867,44.6488366,Southern Europe
1300,1300,1,0,Coventry,West Midlands,England,United Kingdom,-1.519693,52.406822,British Islands
1300,1300,1,0,Exeter,Devon,England,United Kingdom,-3.533899,50.718412,British Islands
1310,1300,1,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1320,1300,28,0,Coventry,West Midlands,England,United Kingdom,-1.519693,52.406822,British Islands
1330,1300,3,0,Southwark,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1330,1300,1,0,Hatfield,Hertfordshire,England,United Kingdom,-0.22309,51.763366,British Islands
1370,1300,1,0,Southwark,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1380,1300,2,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1380,1300,1,1,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1410,1400,1,0,Canterbury,Kent,England,United Kingdom,1.0789089,51.280233,British Islands
1430,1400,7,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1430,1400,3,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1430,1400,1,0,Durham,Durham,England,United Kingdom,-1.584852,54.77525,British Islands
1440,1400,2,0,Winchester,Hampshire,England,United Kingdom,-1.310142,51.059771,British Islands
1440,1400,3,2,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1440,1400,1,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1440,1400,2,0,Durham,Durham,England,United Kingdom,-1.584852,54.77525,British Islands
1440,1400,1,0,Wadenhoe,Northamptonshire,England,United Kingdom,-0.514431,52.439983,British Islands
1440,1400,1,0,Durham,Durham,England,United Kingdom,-1.584852,54.77525,British Islands
1450,1400,1,0,Durham,Durham,England,United Kingdom,-1.584852,54.77525,British Islands
1450,1400,1,0,Durham,Durham,England,United Kingdom,-1.584852,54.77525,British Islands
1450,1400,1,0,Durham,Durham,England,United Kingdom,-1.584852,54.77525,British Islands
1450,1400,1,0,Hertford,Hertfordshire,England,United Kingdom,-0.081157,51.795756,British Islands
1460,1400,1,0,Ely,Cambridgeshire,England,United Kingdom,0.262363,52.399539,British Islands
1470,1400,1,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1480,1400,1,0,Southwark,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1480,1400,1,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1480,1400,1,0,York,York,England,United Kingdom,-1.0872979,53.9599651,British Islands
1490,1400,1,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1490,1400,1,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1490,1400,1,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1490,1400,3,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1490,1400,1,0,London,London,England,United Kingdom,-0.1277583,51.5073509,British Islands
1490,1400,1,0,Rushbrooke,Suffolk,England,United Kingdom,0.769737,52.220011,British Islands
1490,1400,1,0,Winchester,Hampshire,England,United Kingdom,-1.310142,51.059771,British Islands
1390,1300,1,0,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1390,1300,1,0,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1420,1400,2,0,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1420,1400,1,0,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1430,1400,1,0,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1430,1400,1,1,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1430,1400,2,2,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1440,1400,6,5,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1440,1400,8,8,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1440,1400,1,1,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1450,1400,4,4,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1450,1400,1,1,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1450,1400,1,0,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1460,1400,2,2,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1470,1400,2,2,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1470,1400,5,0,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1480,1400,2,0,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1480,1400,1,1,Murten,Lac,Fribourg,Switzerland,7.1204652,46.9293433,Western Europe
1490,1400,1,1,Fribourg,La Sarine,Fribourg,Switzerland,7.1455683,46.8016663,Western Europe
1420,1400,1,0,Putten,Putten,Gelderland,Netherlands,5.6053727,52.258676,Western Europe
1460,1400,1,0,Putten,Putten,Gelderland,Netherlands,5.6053727,52.258676,Western Europe
1470,1400,1,1,Zutphen,Warnsveld,Gelderland,Netherlands,6.1960584,52.142736,Western Europe
1490,1400,3,0,Zutphen,Warnsveld,Gelderland,Netherlands,6.1960584,52.142736,Western Europe
1400,1400,1,0,Geneva,Geneve,Geneve,Switzerland,6.1422961,46.1983922,Western Europe
1430,1400,1,0,Poznan,Poznan City,Greater Poland,Poland,16.9251681,52.406374,Central Europe
1440,1400,2,2,Hamburg,Hamburg,Hamburg,Germany,9.9936818,53.5510846,Western Europe
1450,1400,1,1,Hamburg,Hamburg,Hamburg,Germany,9.9936818,53.5510846,Western Europe
1480,1400,1,1,Hamburg,Hamburg,Hamburg,Germany,9.9936818,53.5510846,Western Europe
1430,1400,1,1,Rouen,Seine-Maritime,Haute-Normandie,France,1.099971,49.443232,Western Europe
1440,1400,1,0,Rouen,Seine-Maritime,Haute-Normandie,France,1.099971,49.443232,Western Europe
1440,1400,1,1,Rouen,Seine-Maritime,Haute-Normandie,France,1.099971,49.443232,Western Europe
1450,1400,1,0,Evreux,Eure,Haute-Normandie,France,1.151361,49.0270129,Western Europe
1400,1400,1,0,Frankfurt am Main,Darmstadt,Hessen,Germany,8.6821267,50.1109221,Western Europe
1450,1400,2,1,Dillenburg,Giessen,Hessen,Germany,8.2807631,50.7452841,Western Europe
1470,1400,3,0,Frankfurt am Main,Darmstadt,Hessen,Germany,8.6821267,50.1109221,Western Europe
1480,1400,1,1,Frankfurt am Main,Darmstadt,Hessen,Germany,8.6821267,50.1109221,Western Europe
1490,1400,1,0,Frankfurt am Main,Darmstadt,Hessen,Germany,8.6821267,50.1109221,Western Europe
1300,1300,3,2,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1310,1300,1,0,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1310,1300,3,3,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1310,1300,1,0,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1310,1300,1,0,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1320,1300,2,1,Chateau-Landon,Seine-et-Marne,Ile-de-France,France,2.704426,48.150232,Western Europe
1330,1300,1,0,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1380,1300,1,0,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1390,1300,2,2,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1390,1300,2,2,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1390,1300,2,0,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1390,1300,1,1,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1390,1300,1,1,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1400,1400,1,0,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1400,1400,4,4,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1400,1400,1,0,Mantes,Yvelines,Ile-de-France,France,1.714958,48.989323,Western Europe
1430,1400,1,0,Paris,Paris,Ile-de-France,France,2.3522219,48.856614,Western Europe
1450,1400,1,0,Provins,Seine-et-Marne,Ile-de-France,France,3.299203,48.560149,Western Europe
1350,1300,2,0,Brunn,Brno,Jihomoravsky,Czech Republic,16.6067304,49.1950982,Central Europe
1310,1300,1,0,Carcassonne,Aude,Languedoc-Roussillon,France,2.353663,43.212161,Western Europe
1320,1300,1,0,Carcassonne,Aude,Languedoc-Roussillon,France,2.353663,43.212161,Western Europe
1330,1300,2,0,Beziers,Herault,Languedoc-Roussillon,France,3.215795,43.344233,Western Europe
1340,1300,1,0,Mende,Lozere,Languedoc-Roussillon,France,3.501873,44.517611,Western Europe
1410,1400,1,0,Carcassonne,Aude,Languedoc-Roussillon,France,2.353663,43.212161,Western Europe
1430,1400,1,0,Carcassonne,Aude,Languedoc-Roussillon,France,2.353663,43.212161,Western Europe
1450,1400,1,1,Carcassonne,Aude,Languedoc-Roussillon,France,2.353663,43.212161,Western Europe
1490,1400,1,0,Boucoiran-et-Nozieres,Gard,Languedoc-Roussillon,France,4.1769749,43.9961062,Western Europe
1420,1400,1,1,Rome,Roma,Lazio,Italy,12.4963655,41.9027835,Southern Europe
1420,1400,1,1,Rome,Roma,Lazio,Italy,12.4963655,41.9027835,Southern Europe
1460,1400,1,0,Rome,Roma,Lazio,Italy,12.4963655,41.9027835,Southern Europe
1360,1300,1,0,Como,Como,Lombardia,Italy,9.085176,45.80806,Southern Europe
1380,1300,1,0,Milan,Milano,Lombardia,Italy,9.1859243,45.4654219,Southern Europe
1390,1300,1,1,Milan,Milano,Lombardia,Italy,9.1859243,45.4654219,Southern Europe
1450,1400,1,0,Edolo,Brescia,Lombardia,Italy,10.3298933,46.1804266,Southern Europe
1450,1400,1,0,Como,Como,Lombardia,Italy,9.085176,45.80806,Southern Europe
1450,1400,1,1,Milan,Milano,Lombardia,Italy,9.1859243,45.4654219,Southern Europe
1460,1400,1,0,Brescia,Brescia,Lombardia,Italy,10.2118019,45.5415526,Southern Europe
1470,1400,1,0,Brescia,Brescia,Lombardia,Italy,10.2118019,45.5415526,Southern Europe
1470,1400,1,0,Milan,Milano,Lombardia,Italy,9.1859243,45.4654219,Southern Europe
1480,1400,1,0,Brescia,Brescia,Lombardia,Italy,10.2118019,45.5415526,Southern Europe
1480,1400,40,40,Bormio,Sondrio,Lombardia,Italy,10.3704671,46.4663571,Southern Europe
1480,1400,1,0,Brescia,Brescia,Lombardia,Italy,10.2118019,45.5415526,Southern Europe
1370,1300,2,0,Halfedanges,Moselle,Lorraine,France,6.52544,49.073894,Western Europe
1370,1300,4,4,Metz,Moselle,Lorraine,France,6.175716,49.119309,Western Europe
1440,1400,1,1,Verdun,Meuse,Lorraine,France,5.3844231,49.1598764,Western Europe
1440,1400,3,1,Gorze,Moselle,Lorraine,France,5.998718,49.053754,Western Europe
1450,1400,1,0,Metz,Moselle,Lorraine,France,6.175716,49.119309,Western Europe
1450,1400,4,4,Metz,Moselle,Lorraine,France,6.175716,49.119309,Western Europe
1470,1400,1,1,Bar,Meuse,Lorraine,France,5.158238,48.773605,Western Europe
1480,1400,12,11,Metz,Moselle,Lorraine,France,6.175716,49.119309,Western Europe
1480,1400,4,4,Monthureux-sur-Saone,Vosges,Lorraine,France,5.972523,48.030485,Western Europe
1480,1400,35,29,Metz,Moselle,Lorraine,France,6.175716,49.119309,Western Europe
1490,1400,1,0,Nancy,Meurthe-et-Moselle,Lorraine,France,6.184417,48.692054,Western Europe
1450,1400,2,2,Breslau,Wroclaw,Lower Silesian,Poland,17.0385376,51.1078852,Central Europe
